093.005._		M	093	005	_	1				xie4	unload	U	verb	( 93.1 /+ 88.1 ) * 33.1	( Pestle /+ stop ) * kneeler	( P /+ S ) * K	POISAK	Pestle-stop-and-kneel	PSAK			1		
093.005._		M	093	005	_	2				xie4	unload	U	verb	( 93.1 /+ 88.1 ) * (10.1::->33.1 )	( Pestle /+ stop ) * ( person::->kneel )	( P /+ S ) * ( P::->K )	POISAPAK	Pestle-stop-and-kneel	PSAK			1		
093.005._		M	093	005	_	3				xie4	unload	U	verb	(( 93.1.a->93.1 ) /+ 88.1 ) * ( 10.1::->33.1 )	(( Pestle->noon ) /+ stop ) * ( person::->kneel )	(( P->N ) /+ S ) * ( P::->K )	PYNOISAPAK	Pestle-stop-and-kneel	PSAK			1		
0.0._			0	0	_	1																		
094.001._	73.10, 75.1, 118.1, 129.1, 139.6	M	094	001	_	1				fang1	square	S	adjective	94.1	"{""two boats tied together""}"	S	S	Two-boats-tied-together	TBTT			15	"M:""looks like rudder, or knife"""	
094.001._	73.10, 75.1, 118.1, 129.1, 139.6	M	094	001	_	2				fang1	square	S	adjective	94.1	Abstract(person)::tie:>abstract( boat )^2	A(P)::T:>A(B)^2	APATOBUT	Two-boats-tied-together	TBTT			15	"M:""looks like rudder, or knife"""	
094.001._	73.10, 75.1, 118.1, 129.1, 139.6	M	094	001	_	3				fang1	square	S	adjective	94.1	"{""plow""}"	S	S	plow	P			15	"M:""looks like rudder, or knife"""	
094.001.a		V	094	001	a	1	1	1	1	unk	Cover-to-Square	CTS	noun	24.0->94.1	cover->square	C->S	CYS				139.6	1		
094.001.b		V	094	001	b	1	1	1	1	unk	Lid-to-Square	LTS	noun	24.0.a->94.1	lid->square	L->S	LYS				139.6	1		
094.002._		M	094	002	_	1	1	1	1	fang1	fragrant	F	adjective	66.2 / 94.1	Grass / square	G / S	GOS	Grass-square	GS			0		
094.003._		M	094	003	_	1	1	1	1	fang2	neighborhood	N	noun	70.1 * 94.1	Earth * square	E * S	E'AS	Earth-and-square	E'AS			0		
094.004._		M	094	004	_	1	1	1	1	fang2	hinder	H	verb	54.1 * 94.1	Woman * square	W * S	WAS	Woman-and-square	WAS			0		
094.005._		M	094	005	_	1	1	1	1	fang2	defend	D	verb	167.1.a * 94.1	Hill-yield-beta * square	HYB * S	HYBAS	Hill-and-square	HAS			0		
094.006._		M	094	006	_	1	1	1	1	fang2	fat	F	noun	132.1.a	(meat->moon) * square	(M->M) * S	MYMAS	Meat-and-square	MAS			0	"M:""mas means more"""	
094.007._		M	094	007	_	1	1	1	1	fang2	house	H	noun	78.1 */ 94.1	Leaf-of-door */ square	LOD */ S	LODAOS	Door-and-square	DAS			0		
094.008._		M	094	008	_	1	1	1	1	fang3	visit	V	verb	68.78 * 94.1	Speak-a-word * square	SAW * S	SAWAS	Speak-square	SS			0		
094.009._		M	094	009	_	1				fang3	imitate	I	verb	10.1.a * 94.1	Side-person * square	SP * S	SPAS	Person-square	PS			0		
094.009._		M	094	009	_	2				fang3	imitate	I	verb	10.1.a * 94.1	person-at-side * square	PAS * S	PASAS	Person-square	PS			0		
094.010._		M	094	010	_	1				fang3	resemble	R	verb	41.1 * 94.1	Person-and-step * square	PAS * S	PASAS	Step-and-square	SAS			0		
094.010._		M	094	010	_	2				pang2	hesitate	H	verb	41.1 * 94.1	Person-and-step * square	PAS * S	PASAS	Step-and-square	SAS			0		
094.011._		M	094	011	_	1				fang3	Spin-into-yarn	SIY	verb	153.1 * 94.1	Silk-thread * square	ST * S	STAS	Thread-square	TS			0		
094.011._		M	094	011	_	2				fang3	Spin-into-yarn	SIY	verb	153.1 * 94.1	Thread-of-Silk * square	TOS * S	TOSAS	Thread-square	TS			0		
094.011._		M	094	011	_	3				fang3	Spin-into-yarn	SIY	verb	153.1 * 94.1	Thread:Silk * square	TIS * S	TISAS	Thread-square	TS			0		
094.011._		M	094	011	_	4				fang3	Spin-into-yarn	SIY	verb	153.1 * 94.1	( Thread->Silk ) * square	( T->S ) * S	TYSAS	Thread-square	TS			0		
094.011._		M	094	011	_	5				fang3	Spin-into-yarn	SIY	verb	153.1 * 94.1	( Silk->Thread ) * square	( S->T ) * S	SYTAS	Thread-square	TS			0		
094.011._		M	094	011	_	6				fang3	Spin-into-yarn	SIY	verb	153.1 * 94.1	Thread * square	T * S	TAS	Thread-square	TS			0		
094.012._		O	094	012	_	1				fang4	exile	E	verb	94.1 * 26.2	Square * tap	S * T	SAT	Square-tap	ST			2		
094.012._		M	094	012	_	2				fang4	put	P	verb	94.1 * 26.2	Square * tap	S * T	SAT	Square-tap	ST			2		
094.023._		M	094	023	_	1				pang2	side	S	noun	1.43 / 23.1.d /[*] 94.1	Up / sides /[*] square	U / S /[*] S	U'OSO'ES	Up-sides-square	USS			8		
094.023._		M	094	023	_	2				pang2	side	S	noun	1.43 / 29.1 / 23.1 /[*] 94.1	Up / divide / space /[*] square	U / D / S /[*] S	U'ODOSO'ES	Up-sides-square	USS			8		
094.023._		M	094	023	_	3				pang2	side	S	noun	1.43 / 29.1 / 23.1 /[*] 94.1	Up / divide / space /[*] square	U / D / S /[*] S	U'ODOSO'ES	Up-sides-square	USS			8		
094.023._		A	094	023	_	4				pang2	side	S	noun	94.23.a /[*] 94.1	Stand-border /[*] square	SB /[*] S	S'BO'ES	Up-sides-square	USS			8		
094.023.a		V	094	023	a	1	1	1	1	unk	Stand-border	SB	noun	39.21 /+ 23.1	Stand /+ space	S /+ S	SOIS	Stand-border-blend	SBB		94.23	1		
094.032._		M	094	032	_	1	1	1	1	leng4	stupified	S	adjective	83.1.a * ( alt( 29.56 ) / 94.1 )	Heart-at-side * ( alt( four ) / square )	HAS * ( A( F ) / S )	HASA'AFOS	Heart-four-square	HFS			0		
094.033._		M	094	033	_	1	1	1	1	fang3	boat	B	noun	129.1 * 94.1	Boat * square	B * S	BAS	Boat-square	BS			0		
0.0._			0	0	_	1																		
095.001._	54.28	O	095	001	_	1	1	1	1	guan4	Pierced-object	PO	noun	95.1	"{""pierced object""}"	PO	PO				122.19	2		
095.002._		M	095	002	_	1	1	1	1	guan4	String-of-coins	SOC	noun	95.1 / 150.1	Pierced-object / shellfish	PO / SF	PO'OSF					2		
095.003._		M	095	003	_	1	1	1	1	guan4	Be-used-to	BUT	verb	83.1 * 95.2	Side-heart * string-of-coins	SH * SOC	SHASOC	Heart-string-of-coins	HSOC			0		
095.004._	69.88	O	095	004	_	1				shi2	wealthy	W	adjective	63.1 / 95.2	Roof / string-of-coins	R / SOC	ROSOC					0		
095.004._	69.88	M	095	004	_	2				shi2	solid	S	adjective	63.1 / 95.2	Roof / string-of-coins	R / SOC	ROSOC					0		
095.004._	69.88	M	095	004	_	3				shi2	true	T	adjective	63.1 / 95.2	Roof / string-of-coins	R / SOC	ROSOC					0		
0.0._			0	0	_	1																		
096.001._		M	096	001	_	1	1	1	1	jin1	ax	A	noun	96.1	"{""ax""}"	A	A				14.81, 46.9, 50.77, 59.10, 78.14	17		
096.002._		M	096	002	_	1	1	1	1	jin4	near	N	adjective	41.3.a *\ 96.1	Stop-and-go *\ ax	SAG *\ A	SAGA'UA	Stop-and-go-ax	SAGA			0		
096.003._		O	096	003	_	1				jiang4	carpentry	C	noun	52.1 */\ 96.1	Hollow-wood */\ ax	HW */\ A	"HWAO""U"	Hollow-wood-ax	HWA			0		
096.003._		M	096	003	_	2				jiang4	craftsman	C	noun	52.1 */\ 96.1	Hollow-wood */\ ax	HW */\ A	"HWAO""U"	Hollow-wood-ax	HWA			0		
096.004._		M	096	004	_	1	1	1	1	xin1	joy	J	noun	96.1 * 10.31	Ax * yawn	A * Y	A'AY	Ax-yawn	AY			1		
096.006._		M	096	006	_	1	1	1	1	qin2	celery	C	noun	66.2 / 96.1	Grass / ax	G / A	GOA	Grass-over-ax	GOA			0		
096.007._		M	096	007	_	1				xi1	divide	D	verb	77.1 * 96.1	( tree:->wood ) * ax	( T->W ) * A	TYWA'A	Wood-and-ax	WA'A			3		
096.007._		M	096	007	_	2				xi1	analyze	D	verb	77.1 * 96.1	( tree:->wood ) * ax	( T->W ) * A	TYWA'A	Wood-and-ax	WA'A			3		
096.011._		M	096	011	_	1	1	1	1	qi2	pray	P	verb	1.46 * 96.1	Revelation * ax	R * A	RA'A	Revelation-ax	RA			0		
096.012._		O	096	012	_	1				bing1	military	M	adjective	96.1 / 15.39	Ax / folded-hands	A / FH	"AOF""H"	Ax-in-hands	AIH			3		
096.012._		O	096	012	_	2				bing1	weapons	W	noun	96.1 / 15.39	Ax / folded-hands	A / FH	"AOF""H"	Ax-in-hands	AIH			3		
096.012._		O	096	012	_	3				bing1	army	A	noun	96.1 / 15.39	Ax / folded-hands	A / FH	"AOF""H"	Ax-in-hands	AIH			3		
096.012._		O	096	012	_	4				bing1	military	M	adjective	96.1 / 15.39.b	Ax / folded-hands-alt	A / FHA	"AOF""HA"	Ax-in-hands	AIH			3		
096.012._		O	096	012	_	5				bing1	weapons	W	noun	96.1 / 15.39.b	Ax / folded-hands-alt	A / FHA	"AOF""HA"	Ax-in-hands	AIH			3		
096.012._		O	096	012	_	6				bing1	army	A	noun	96.1 / 15.39.b	Ax / folded-hands-alt	A / FHA	"AOF""HA"	Ax-in-hands	AIH			3		
096.012._		O	096	012	_	7				bing1	military	M	adjective	96.1 / 15.39	Ax / bar / divide	A / B / D	AOBOD	Ax-in-hands	AIH			3		
096.012._		O	096	012	_	8				bing1	weapons	W	noun	96.1 / 15.39	Ax / bar / divide	A / B / D	AOBOD	Ax-in-hands	AIH			3		
096.012._		O	096	012	_	9				bing1	army	A	noun	96.1 / 15.39	Ax / bar / divide	A / B / D	AOBOD	Ax-in-hands	AIH			3		
096.015._		M	096	015	_	1				qiu1	mound	M	noun	Opposed( 12.1 ) / 1.1.b	opposed( turned-around-person ) / ground	O( TAP ) / G	O'OTAPOG					4		
096.015._		M	096	015	_	2				qiu1	mound	M	noun	Opposed( reverse( 10.1 )) / 1.1.b	opposed( reverse( person )) / surface	O( R( P )) / S	O'OROPOS					4		
096.015._		M	096	015	_	3				qiu1	mound	M	noun	Opposed( 12.1 ) / 1.1.b	opposed( spin ) / ground	O( S ) / G	O'OSOG					4		
096.015._		A	096	015	_	4				qiu1	mound	M	noun	96.1 / 1.1.b	Ax / ground	A / G	AOG					4		
096.015._		A	096	015	_	5				qiu1	mound	M	noun	96.1 / 1.1.b	Ax / surface	A / S	AOS					4		
096.015._		A	096	015	_	6				qiu1	mound	M	noun	12.38 / 1.1.b	Book-ends / surface	BE / S	BEOS					4		
096.015._		M	096	015	_	7				qiu1	mound	M	noun	( Opposed( 12.1 )->96.1 ) / 1.1.b	( opposed( turned-around-person )->ax) / ground	( O( TAP )->A ) / G	O'OTAPY'AOG					4		
096.015._		M	096	015	_	8				qiu1	mound	M	noun	( Opposed( 12.1 )->96.1 ) / 1.1.b	( opposed( spin )->ax) / ground	( O( S )->A ) / G	O'OSY'AOG					4		
096.015._		M	096	015	_	9				qiu1	mound	M	noun	( Opposed(  reverse( 10.1 )):~:(96.1) ) / 1.1.b	( opposed( reverse( person ):~:(ax)) / surface	( O( R( P )):~:( A )) / S	O'OROPILA'AOS					4		
096.015._		M	096	015	_	10				qiu1	mound	M	noun	( Opposed(  reverse( 10.1 )):~:()96.1 ) / 1.1.b	( opposed( reverse( person ):~:()ax) / surface	( O( R( P )):~:() A ) / S	O'OROPILA'AOS					4		
096.019._		M	096	019	_	1	1	1	1	zhan3	chop	C	verb	158.1 * 96.1	Vehicle * ax	V * A	VA'A	Vehicle-axed	VA			4		
096.024._		M	096	024	_	1	1	1	1	zhe2	break	B	verb	89.1.a	Side-hand * ax	SH * A	SHA'A	Ax-in-hand	AIH			5		
096.030._	21.51, 50.1	M	096	030	_	1	1	1	1	zhi4	pawn	P	verb	96.1^2 / 150.1	Ax^2 / shellfish	A^2 / SF	AUTOS'F	Double-ax-and-shellfish	DAASF			0		
096.031._		M	096	031	_	1				chi4	expand	E	verb	60.1 */ 50.31	Shelter */ repeat-attack	S */ RA	SAORA					2		
096.031._		M	096	031	_	2				chi4	denounce	D	verb	60.1 */ 50.31	Shelter */ repeat-attack	S */ RA	SAORA					2		
096.031._		A	096	031	_	3				chi4	expand	E	verb	21.1 */ 50.1	Cliff */ (pestle | shield )	C */ ( P | S )	CAOPOS					2		
096.031._		A	096	031	_	4				chi4	denounce	D	verb	21.1 */ 50.1	Cliff */ (pestle | shield )	C */ ( P | S )	CAOPOS					2		
096.031._		A	096	031	_	5				chi4	expand	E	verb	21.1 */ like( 50.1 )	Cliff */ like(pestle | shield )	C */ like( P | S )	CAOLOPOS					2		
096.031._		A	096	031	_	6				chi4	denounce	D	verb	21.1 */ like( 50.1 )	Cliff */ like(pestle | shield )	C */ like( P | S )	CAOLOPOS					2		
096.031._		M	096	031	_	7				chi4	expand	E	verb	( 60.1->21.1 ) */ ( 50.31->like( 50.1 ))	( Shelter->Cliff ) */ (repeat-attack->like(pestle | shield ))	( S->C ) */ ( RA->like( P | S ))	SYCAORAYLOPOS					2		
096.031._		M	096	031	_	8				chi4	denounce	D	verb	( 60.1->21.1 ) */ ( 50.31->like( 50.1 ))	( Shelter->Cliff ) */ (repeat-attack->like(pestle | shield ))	( S->C ) */ ( RA->like( P | S ))	SYCAORAYLOPOS					2		
0.0._			0	0	_	1																		
097.001._		M	097	001	_	1				jing3	well	W	noun	97.1	"{""eight fields surrounding well""}"	W	W					3		
097.001._		A	097	001	_	2				jing3	well	W	noun	( Stack( 1.1.a ) + ( 3.1 * 4.1 )) [] 1.1.c	(stack( dash ) + ( fall-left * post )) [] dot	( S( D ) + (  FL * P  )) [] D	SODIFLAPED					3		
097.001._		O	097	001	_	3				jing3	crucible	C	noun	97.1	"{""crucible""}"	C	C	furnace	F			3		
097.002._		M	097	002	_	1	1	1	1	jing3	pit	P	noun	167.1.a * 97.1	Hill-to-beta * well	HYB * W	HYBAW	Hill-and-well	HAW			0		
097.003._		M	097	003	_	1				geng1	plow	P	verb	77.49 * 97.1	Plow * well	P * W	PAW	Plow-well	PW			0		
097.003._		M	097	003	_	2				geng1	plow	P	verb	( 70.76 #/ 77.1 ) * 97.1	( notches-in-bamboo #/ (tree->wood) ) * well	( NIB #/ (T->W)) * W	NIBOLOTYWAW	Plow-well	PW			0		
097.004._	44.3	M	097	004	_	1				dan1	red	R	adjective	97.1 [*] 1.1.c	well [*] mineral	W [*] M	WEM					1	"M:""ceramic, nugget, rust""}"	
097.004._	44.3	M	097	004	_	2				dan1	red	R	adjective	97.1 [*] 1.1.c	Crucible [*] mineral	C [*] M	CEM					1	"M:""ceramic, nugget, rust""}"	
097.004._	44.3	M	097	004	_	3				dan1	red	R	adjective	97.1 [*] 1.1.c	furnace [*] mineral	F [*] M	FEM					1	"M:""ceramic, nugget, rust""}"	
097.004._	44.3	M	097	004	_	4				dan1	red	R	adjective	1.1.c ]*[ 97.1	Mineral ]*[ well	M ]*[ W	MIW	Mineral-in-well	MIW			1	"M:""ceramic, nugget, rust""}"	
097.004._	44.3	M	097	004	_	5				dan1	red	R	adjective	1.1.c ]*[ 97.1	Mineral ]*[ Crucible	M ]*[ C	MIC	Mineral-in-crucible	MIC			1	"M:""ceramic, nugget, rust""}"	
097.004._	44.3	M	097	004	_	6				dan1	red	R	adjective	1.1.c ]*[ 97.1	Mineral ]*[ furnace	M ]*[ F	MIF	Mineral-in-furnace	MIF			1	"M:""ceramic, nugget, rust""}"	
097.005._		M	097	005	_	1				tan1	collapse	C	verb	70.1 * 97.4	Earth * red	E * R	E'AR					0	"M:""sounds like ear""}"	
097.005._		M	097	005	_	2				tan1	collapse	C	verb	70.1 * ( 97.1 [*] 1.1.c )	Earth * ( well [*] mineral )	E * ( W [*] M )	E'AWEM	Earth-and-well	EAW			0		
097.005._		M	097	005	_	3				tan1	collapse	C	verb	70.1 * ( 1.1.c ]*[ 97.1 )	Earth * ( Mineral ]*[ well )	E * ( M ]*[ W )	E'AMIW	Earth-and-well	EAW			0		
0.0._			0	0	_	1																		
098.001._		M	098	001	_	1				wen2	writing	W	noun	98.1	"{""interlocking lines""}"	W	W	literature	L		78.21, 107.4, 169.9	12		
098.001._		M	098	001	_	2				wen2	language	L	noun	98.1	"{""interlocking lines""}"	L	L	literature	L		78.21, 107.4, 169.9	12		
098.001._		M	098	001	_	3				wen2	culture	C	noun	98.1	"{""interlocking lines""}"	C	C	literature	L		78.21, 107.4, 169.9	12		
098.001._		A	098	001	_	4				wen2	writing	W	noun	32.1.a / 3.2	Enter-alt / mow	A( E ) / M	E'AOM	literature	L		78.21, 107.4, 169.9	12		
098.001._		A	098	001	_	5				wen2	language	L	noun	32.1.a / 3.2	Enter-alt / mow	A( E ) / M	E'AOM	literature	L		78.21, 107.4, 169.9	12		
098.001._		A	098	001	_	6				wen2	culture	C	noun	32.1.a / 3.2	Enter-alt / mow	A( E ) / M	E'AOM	literature	L		78.21, 107.4, 169.9	12		
098.001._		A	098	001	_	7				wen2	writing	W	noun	( 1.1.c / 1.1.a ) / ( 3.1 + 3.1.a )	( dot / dash ) / ( fall:left + rev(  fall:left ))	( D / D ) / ( F:L + R( F:L ))	DODOFILIROFIL	literature	L		78.21, 107.4, 169.9	12		
098.001._		A	098	001	_	8				wen2	language	L	noun	( 1.1.c / 1.1.a ) / ( 3.1 + 3.1.a )	( dot / dash ) / ( fall:left + rev(  fall:left ))	( D / D ) / ( F:L + R( F:L ))	DODOFILIROFIL	literature	L		78.21, 107.4, 169.9	12		
098.001._		A	098	001	_	9				wen2	culture	C	noun	( 1.1.c / 1.1.a ) / ( 3.1 + 3.1.a )	( dot / dash ) / ( fall:left + rev(  fall:left ))	( D / D ) / ( F:L + R( F:L ))	DODOFILIROFIL	literature	L		78.21, 107.4, 169.9	12		
098.002._		M	098	002	_	1	1	1	1	wen2	lines	L	noun	153.1 * 98.1	( thread:->silk) * literature	( T:->S ) / L	TYSOL	Threads-and-lines	TAL			0	14.81, 	
098.003._		M	098	003	_	1	1	1	1	wen3	chaotic	C	adjective	 98.1 / 153.1	Literature / ( thread:->silk)	L / ( T:->S )	LOTYS	Literature-over-silk-thread	LOST			0		
098.004._		M	098	004	_	1				wen2	mosquito	M	noun	125.1 * 98.1	Insect-snake * liturature	IS * L	ISAL	Insect-literature	IL			0		
098.004._		M	098	004	_	2				wen2	mosquito	M	noun	125.1 * 98.1	Insect-or-snake * liturature	IOS * L	IOSAL	Insect-literature	IL			0		
098.005._		M	098	005	_	1	1	1	1	wen2	Color-of-clouds	COC	noun	163.1 / 98.1	Clouds / literature	C / L	COL	Cloud-literature	CL			0		
098.006._		M	098	006	_	1				bin1	Cultured-and-accomplished	CAA	adjective	98.1 * 88.36	Literature * military	:L * M	LAM	Liturature -military	LM			0		
098.006._		O	098	006	_	2				bin1	Cultured-and-accomplished	CAA	adjective	98.1 * ( 88.1 *\ alt( 45.2 ))	Literature * (Stop *\ alt( dagger-ax ))	L * ( S *\ A( DA ))	LASAU'ADA					0		
098.006._		A	098	006	_	3				bin1	Cultured-and-accomplished	CAA	adjective	98.1 * ( 1.1.a / 88.1 ) */\ 45.1	Literature * ( bar / stop ) */\ dart	L * ( B / S ) */\ D	LABOSAO'UD					0		
098.007._		O	098	007	_	1	1	1	1	wen2	refined	R	adjective	98.1 * 49.1	Literature * lines-is-fine	L * L:F	LALIF	Liturature-fine-lines	LFL			1		
098.015._		M	098	015	_	1	1	1	1	qian2	sincere	S	adjective	122.1 */ 98.1	Tiger.skin */ literature	T.S */ L	SOTAOL	Tiger-skin-liturature	TSL			0	"M:""tiger makes you sincere"""	
098.016._		M	098	016	_	1	1	1	1	lin4	stingy	S	adjective	98.1 / 68.1	Literature / mouth	L / M	LOM	Literature-mouth	LM			0		
0.0._			0	0	_	1																		
099.001.a		O	099	001	a	1				yao1	Bent-over	BO	adjective	99.1.a	"{""person with head leaning forward""}"	BO	BO	Bent-over-die-young	BO'DY		50.39, 66.10, 88.58	7		
099.001.a		O	099	001	a	2				yao1	Bent-over	BO	adjective	99.1.a	Person:(person.(head::leans:forward))	BO	BO	Bent-over-die-young	BO'DY		50.39, 66.10, 88.58	7		
099.001.b		M	099	001	b	1	1	1	1	yao1	Die-young	DY	verb	99.1.a	Bent-over	DY	DY	Bent-over-die-young	BO'DY		50.39, 66.10, 88.58	7		
099.001._		M	099	001	_	1	1	1	1	yao1	Bent-over-die-young	BODY	verb	99.1.a->99.1.b	bent-over->die-young	BO->DY	BOYDY	Bent-over-die-young	BO'DY		50.39, 66.10, 88.58	7		
099.002._		M	099	002	_	1				yao1	bewitching	B	adjective	54.1 * 99.1	Woman * ( bent-over->die-young )	W * ( BO->DY )	WABOYDY					0		
099.002._		M	099	002	_	2				yao1	demon	D	noun	54.1 * 99.1	Woman * ( bent-over->die-young )	W * ( BO->DY )	WABOYDY					0		
099.002._		M	099	002	_	3				yao1	bewitching	B	adjective	54.1 * 99.1	Woman * ( bent-over->die-young )	W * ( BO->DY )	WABODY					0		
099.002._		M	099	002	_	4				yao1	demon	D	noun	54.1 * 99.1	Woman * ( bent-over->die-young )	W * ( BO->DY )	WABODY					0		
099.003._		M	099	003	_	1				qiao2	tall	T	adjective	99.1 /|*| base( 23.3 )	( bent-over->die-young ) /|*| base( tall )	 ( BO->DY ) /|*| B( T )	BOYDYO'EBOT	Body-over-tall	BOT			7		
099.003._		M	099	003	_	2				qiao2	disguise	D	verb	99.1 /|*| base( 23.3 )	( bent-over->die-young ) /|*| base( tall )	 ( BO->DY ) /|*| B( T )	BOYDYO'EBOT	Body-over-tall	BOT			7		
099.003._		M	099	003	_	3				qiao2	tall	T	adjective	99.1 /|*| base( 23.3 )	( bent-over->die-young ) /|*| base( tall )	 ( BO->DY ) /|*| B( T )	BODYO'EBOT	Body-over-tall	BOT			7		
099.003._		M	099	003	_	4				qiao2	disguise	D	verb	99.1 /|*| base( 23.3 )	( bent-over->die-young ) /|*| base( tall )	 ( BO->DY ) /|*| B( T )	BODYO'EBOT	Body-over-tall	BOT			7		
099.011._		M	099	011	_	1				xiao4	laugh	L	verb	71.11.a / 99.1	Bamboo-at-top / ( bent-over->die-young )	BAT / ( BO->DY )	BATOBOYDY					0		
099.011._		M	099	011	_	2				xiao4	laugh	L	verb	71.11.a / 99.1	Bamboo-at-top / ( bent-over->die-young )	BAT / ( BO->DY )	BATOBODY					0		
099.012._		M	099	012	_	1				wo4	irrigate	I	verb	2.21.a * 99.1	Side-water * ( bent-over->die-young )	SW * ( BO->DY )	SWABOYDY	Water-body	WB			0		
099.012._		M	099	012	_	2				wo4	irrigate	I	verb	2.21.a * 99.1	Water-at-Side * ( bent-over->die-young )	WAS * ( BO->DY )	WASABOYDY	Water-body	WB			0		
099.012._		M	099	012	_	3				wo4	irrigate	I	verb	2.21.a * 99.1	Side-water * ( bent-over->die-young )	SW * ( BO->DY )	SWABODY	Water-body	WB			0		
099.012._		M	099	012	_	4				wo4	irrigate	I	verb	2.21.a * 99.1	Water-at-Side * ( bent-over->die-young )	WAS * ( BO->DY )	WASABODY	Water-body	WB			0		
0.0._			0	0	_	1																		
100.000._		V,A	100	000	_	1	1	1	1	n/a	roots	R	noun	100.0	"abstract( ""roots"" )"	A( R )	AR				134.2	1		
100.001._	119.1	O	100	001	_	1				shi4	Roots-of-plant	ROP	noun	100.1	"{""Roots of plant""}"	ROP	ROP	Spreading-roots	SR			3		
100.001._	119.1	M	100	001	_	2				shi4	surname	S	noun	100.1	"{""Roots of plant""}"	S	S	Spreading-roots	SR			3		
100.002._		O	100	002	_	1				di3	roots	R	noun	100.1 / 1.1.b	Spreading-roots / ground	SR / G	SROG	Roots-in-ground	RIG			6		
100.002._		O	100	002	_	2				di3	roots	R	noun	100.1 / 1.1.b	Roots-of-plant / ground	ROP / G	ROPOG	Roots-in-ground	RIG			6		
100.002.a		M	100	002	a	1				di3	roots	R	noun	100.1 /|*| 1.1.d	Spreading-roots /|*| dot	SR /|*| D	SRO'ED	Roots-in-ground	RIG			6		
100.002.a		M	100	002	a	2				di3	roots	R	noun	100.1 /|*| 1.1.d	Roots-of-plant /|*| dot	ROP /|*| D	ROPO'ED	Roots-in-ground	RIG			6		
100.003._		M	100	003	_	1				di3	resist	R	verb	89.1.a * 100.2	Side-hand * Spreading-roots	SH * SR	SHASR	Hand-and-roots	HAR			0		
100.003._		M	100	003	_	2				di3	resist	R	verb	89.1.a * 100.2	Side-hand * Roots-of-plant	SH * ROP	SHAROP	Hand-and-roots	HAR			0		
100.003._		M	100	003	_	3				di3	resist	R	verb	89.1.a * 100.2	Hand-at-side * Roots-of-plant	HAS * ROP	HASAROP	Hand-and-roots	HAR			0		
100.008._		M	100	008	_	1	1	1	1	zhi3	paper	P	verb	153.1 * 100.1	( thread->silk) * Roots-of-plant	( T->S ) * ROP	TYSAROP	Silk-Thread-roots	STR			0		
100.009._		M	100	009	_	1				qi2	God-of-earth	GOE	noun	1.46.a * 100.1	Side-revelation * Roots-of-plant	SR * ROP	SRAROP	Revelation-roots	RR			0		
100.009._		M	100	009	_	2				zhi3	only	O	adverb	1.46.a * 100.1	Side-revelation * Roots-of-plant	SR * ROP	SRAROP	Revelation-roots	RR			0		
100.009._		M	100	009	_	3				qi2	God-of-earth	GOE	noun	1.46.a * 100.1	Revelation-at-Side * Roots-of-plant	RAS * ROP	RASAROP	Revelation-roots	RR			0		
100.009._		M	100	009	_	4				zhi3	only	O	adverb	1.46.a * 100.1	Revelation-at-Side * Roots-of-plant	RAS * ROP	RASAROP	Revelation-roots	RR			0		
100.010._		O	100	010	_	1				hun1	dusk	D	noun	100.2 / 76.1	Roots-in-ground / sun	RIG / S	RIGOS	Roots-over-sun	ROS			1		
100.010._		M	100	010	_	2				hun1	dusk	D	noun	100.1 / 76.1	Roots-of-plant / sun	ROP / S	ROPOS	Roots-over-sun	ROS			1		
100.010._		M	100	010	_	3				hun1	dusk	D	noun	( 100.2->100.1 ) / 76.1	( Roots-in-ground->Roots-of-plant ) / sun	( RIG->ROP ) / S	RIGYROPOS	Roots-over-sun	ROS			1		
0.0._			0	0	_	1																		
101.001._		O	101	001	_	1				shu4	Sorghum	S	noun	101.1	"{""top-heavy grain plant""}"	S	S	Sorghum-millet	SM			3		
101.001._		A	101	001	_	2				shu4	Sorghum	S	noun	77.1.b *\ 1.1.c	open( tree->wood ) *\ dot	O( T->W ) *\ D	OTYWA'UD	Sorghum-millet	SM			3		
101.002._		O	101	002	_	1				shu4	road	R	noun	41.5 |*| 101.1	Travel |*| Sorghum	T |*| S	TES	Travel-Sorghum	TS			0		
101.002._		O	101	002	_	2				shu4	road	R	noun	41.5 |*| ( 77.1.b *\ 1.1.c )	Travel |*| ( open( tree->wood ) *\ dot )	T |*| ( O( T->W ) *\ D )	TEOTYWA'UD	Travel-Sorghum	TS			0		
101.002._		M	101	002	_	3				shu4	method	M	noun	41.5 |*| 101.1	Travel |*| Sorghum	T |*| S	TES	Travel-Sorghum	TS			0		
101.002._		M	101	002	_	4				shu4	method	M	noun	41.5 |*| ( 77.1.b *\ 1.1.c )	Travel |*| ( open( tree->wood ) *\ dot )	T |*| ( O( T->W ) *\ D )	TEOTYWA'UD	Travel-Sorghum	TS			0		
101.003._		M	101	003	_	1				shu4	follow	F	verb	41.3 *\ 101.1	Stop-and-go *\ sorghum	SAG *\ S	SAGAUS	Stop-and-go-sorghum	SAGS			0	"M:""saggy sorghum"""	
101.003._		M	101	003	_	2				shu4	explain	E	verb	41.3 *\ 101.1	Stop-and-go *\ sorghum	SAG *\ S	SAGAUS	Stop-and-go-sorghum	SAGS			0	"M:""saggy sorghum"""	
